timestamp,cwnd_before_adj,ack_received,timeout_occurred,loss_indicator,target_cwnd_after_adj
1,1.0,0,0,0,1.0
2,1.0,0,0,0,1.0
3,1.0,0,0,0,1.0
4,1.0,0,0,0,1.0
5,1.0,0,0,0,1.0
6,1.0,0,0,0,1.0
7,1.0,0,0,0,1.0
8,1.0,1,0,0,2.0
9,2.0,0,0,0,2.0
10,2.0,0,0,0,2.0
11,2.0,0,0,0,2.0
12,2.0,0,0,0,2.0
13,2.0,0,0,0,2.0
14,2.0,0,0,0,2.0
15,2.0,1,0,0,4.0
16,4.0,0,0,0,4.0
17,4.0,0,0,0,4.0
18,4.0,0,0,0,4.0
19,4.0,0,0,0,4.0
20,4.0,0,0,0,4.0
21,4.0,0,0,0,4.0
22,4.0,1,0,0,8.0
23,8.0,0,0,0,8.0
24,8.0,0,0,0,8.0
25,8.0,0,0,0,8.0
26,8.0,0,0,0,8.0
27,8.0,0,0,0,8.0
28,8.0,0,0,0,8.0
29,8.0,1,0,0,16.0
30,16.0,0,0,0,16.0
31,16.0,0,0,0,16.0
32,16.0,0,0,0,16.0
33,16.0,0,0,0,16.0
34,16.0,0,0,0,16.0
35,16.0,0,0,0,16.0
36,16.0,1,0,0,32.0
37,32.0,0,0,0,32.0
38,32.0,0,0,0,32.0
39,32.0,0,0,0,32.0
40,32.0,0,0,0,32.0
41,32.0,0,0,0,32.0
42,32.0,0,0,0,32.0
43,32.0,1,0,0,32.875
44,32.875,0,0,0,32.875
45,32.875,0,0,0,32.875
46,32.875,0,0,0,32.875
47,32.875,0,0,0,32.875
48,32.875,0,0,0,32.875
49,32.875,0,0,0,32.875
50,32.875,1,0,0,33.6962927756654
51,33.6962927756654,0,1,1,1.0
52,1.0,0,0,0,1.0
53,1.0,0,0,0,1.0
54,1.0,0,0,0,1.0
55,1.0,0,0,0,1.0
56,1.0,0,0,0,1.0
57,1.0,1,0,0,29.0
58,29.0,0,1,1,1.0
59,1.0,0,0,0,1.0
60,1.0,0,0,0,1.0
61,1.0,0,0,0,1.0
62,1.0,0,0,0,1.0
63,1.0,0,0,0,1.0
64,1.0,1,0,0,29.0
65,29.0,0,0,0,29.0
66,29.0,0,0,0,29.0
67,29.0,0,0,0,29.0
68,29.0,0,0,0,29.0
69,29.0,0,0,0,29.0
70,29.0,0,0,0,29.0
71,29.0,1,0,0,30.0
72,30.0,0,0,0,30.0
73,30.0,0,0,0,30.0
74,30.0,0,0,0,30.0
75,30.0,0,0,0,30.0
76,30.0,0,0,0,30.0
77,30.0,0,0,0,30.0
78,30.0,1,0,0,31.0
79,31.0,0,0,0,31.0
80,31.0,0,0,0,31.0
81,31.0,0,0,0,31.0
82,31.0,0,0,0,31.0
83,31.0,0,0,0,31.0
84,31.0,0,0,0,31.0
85,31.0,1,0,0,31.967741935483872
86,31.967741935483872,0,0,0,31.967741935483872
87,31.967741935483872,0,0,0,31.967741935483872
88,31.967741935483872,0,0,0,31.967741935483872
89,31.967741935483872,0,0,0,31.967741935483872
90,31.967741935483872,0,0,0,31.967741935483872
91,31.967741935483872,0,0,0,31.967741935483872
92,31.967741935483872,1,0,0,32.87490641580678
93,32.87490641580678,0,1,1,1.0
94,1.0,0,0,0,1.0
95,1.0,0,0,0,1.0
96,1.0,0,0,0,1.0
97,1.0,0,0,0,1.0
98,1.0,0,0,0,1.0
99,1.0,1,0,0,31.0
100,31.0,0,1,1,1.0
101,1.0,0,0,0,1.0
102,1.0,0,0,0,1.0
103,1.0,0,0,0,1.0
104,1.0,0,0,0,1.0
105,1.0,0,0,0,1.0
106,1.0,1,0,0,31.0
107,31.0,0,0,0,31.0
108,31.0,0,0,0,31.0
109,31.0,0,0,0,31.0
110,31.0,0,0,0,31.0
111,31.0,0,0,0,31.0
112,31.0,0,0,0,31.0
113,31.0,1,0,0,31.967741935483872
114,31.967741935483872,0,0,0,31.967741935483872
115,31.967741935483872,0,0,0,31.967741935483872
116,31.967741935483872,0,0,0,31.967741935483872
117,31.967741935483872,0,0,0,31.967741935483872
118,31.967741935483872,0,0,0,31.967741935483872
119,31.967741935483872,0,0,0,31.967741935483872
120,31.967741935483872,1,0,0,32.90618794961102
121,32.90618794961102,0,1,1,1.0
122,1.0,0,0,0,1.0
123,1.0,0,0,0,1.0
124,1.0,0,0,0,1.0
125,1.0,0,0,0,1.0
126,1.0,0,0,0,1.0
127,1.0,1,0,0,31.0
128,31.0,0,0,0,31.0
129,31.0,0,0,0,31.0
130,31.0,0,0,0,31.0
131,31.0,0,0,0,31.0
132,31.0,0,0,0,31.0
133,31.0,0,0,0,31.0
134,31.0,1,0,0,31.967741935483872
135,31.967741935483872,0,1,1,1.0
136,1.0,0,0,0,1.0
137,1.0,0,0,0,1.0
138,1.0,0,0,0,1.0
139,1.0,0,0,0,1.0
140,1.0,0,0,0,1.0
141,1.0,1,0,0,31.0
142,31.0,0,0,0,31.0
143,31.0,0,0,0,31.0
144,31.0,0,0,0,31.0
145,31.0,0,0,0,31.0
146,31.0,0,0,0,31.0
147,31.0,0,0,0,31.0
148,31.0,1,0,0,31.967741935483872
149,31.967741935483872,0,0,0,31.967741935483872
150,31.967741935483872,0,0,0,31.967741935483872
151,31.967741935483872,0,0,0,31.967741935483872
152,31.967741935483872,0,0,0,31.967741935483872
153,31.967741935483872,0,0,0,31.967741935483872
154,31.967741935483872,0,0,0,31.967741935483872
155,31.967741935483872,1,0,0,32.87490641580678
156,32.87490641580678,0,1,1,1.0
157,1.0,0,0,0,1.0
158,1.0,0,0,0,1.0
159,1.0,0,0,0,1.0
160,1.0,0,0,0,1.0
161,1.0,0,0,0,1.0
162,1.0,1,0,0,31.0
163,31.0,0,1,1,1.0
164,1.0,0,0,0,1.0
165,1.0,0,0,0,1.0
166,1.0,0,0,0,1.0
167,1.0,0,0,0,1.0
168,1.0,0,0,0,1.0
169,1.0,1,0,0,31.0
170,31.0,0,0,0,31.0
171,31.0,0,0,0,31.0
172,31.0,0,0,0,31.0
173,31.0,0,0,0,31.0
174,31.0,0,0,0,31.0
175,31.0,0,0,0,31.0
176,31.0,1,0,0,31.967741935483872
177,31.967741935483872,0,0,0,31.967741935483872
178,31.967741935483872,0,0,0,31.967741935483872
179,31.967741935483872,0,0,0,31.967741935483872
180,31.967741935483872,0,0,0,31.967741935483872
181,31.967741935483872,0,0,0,31.967741935483872
182,31.967741935483872,0,0,0,31.967741935483872
183,31.967741935483872,1,0,0,32.90618794961102
184,32.90618794961102,0,1,1,1.0
185,1.0,0,0,0,1.0
186,1.0,0,0,0,1.0
187,1.0,0,0,0,1.0
188,1.0,0,0,0,1.0
189,1.0,0,0,0,1.0
190,1.0,1,0,0,31.0
191,31.0,0,0,0,31.0
192,31.0,0,0,0,31.0
193,31.0,0,0,0,31.0
194,31.0,0,0,0,31.0
195,31.0,0,0,0,31.0
196,31.0,0,0,0,31.0
197,31.0,1,0,0,31.967741935483872
198,31.967741935483872,0,1,1,1.0
199,1.0,0,0,0,1.0
200,1.0,0,0,0,1.0
201,1.0,0,0,0,1.0
202,1.0,0,0,0,1.0
203,1.0,0,0,0,1.0
204,1.0,1,0,0,31.0
205,31.0,0,0,0,31.0
206,31.0,0,0,0,31.0
207,31.0,0,0,0,31.0
208,31.0,0,0,0,31.0
209,31.0,0,0,0,31.0
210,31.0,0,0,0,31.0
211,31.0,1,0,0,31.967741935483872
212,31.967741935483872,0,0,0,31.967741935483872
213,31.967741935483872,0,0,0,31.967741935483872
214,31.967741935483872,0,0,0,31.967741935483872
215,31.967741935483872,0,0,0,31.967741935483872
216,31.967741935483872,0,0,0,31.967741935483872
217,31.967741935483872,0,0,0,31.967741935483872
218,31.967741935483872,1,0,0,32.87490641580678
219,32.87490641580678,0,1,1,1.0
220,1.0,0,0,0,1.0
221,1.0,0,0,0,1.0
222,1.0,0,0,0,1.0
223,1.0,0,0,0,1.0
224,1.0,0,0,0,1.0
225,1.0,1,0,0,31.0
226,31.0,0,1,1,1.0
227,1.0,0,0,0,1.0
228,1.0,0,0,0,1.0
229,1.0,0,0,0,1.0
230,1.0,0,0,0,1.0
231,1.0,0,0,0,1.0
232,1.0,1,0,0,31.0
233,31.0,0,0,0,31.0
234,31.0,0,0,0,31.0
235,31.0,0,0,0,31.0
236,31.0,0,0,0,31.0
237,31.0,0,0,0,31.0
238,31.0,0,0,0,31.0
239,31.0,1,0,0,31.967741935483872
240,31.967741935483872,0,0,0,31.967741935483872
241,31.967741935483872,0,0,0,31.967741935483872
242,31.967741935483872,0,0,0,31.967741935483872
243,31.967741935483872,0,0,0,31.967741935483872
244,31.967741935483872,0,0,0,31.967741935483872
245,31.967741935483872,0,0,0,31.967741935483872
246,31.967741935483872,1,0,0,32.90618794961102
247,32.90618794961102,0,1,1,1.0
248,1.0,0,0,0,1.0
249,1.0,0,0,0,1.0
250,1.0,0,0,0,1.0
251,1.0,0,0,0,1.0
252,1.0,0,0,0,1.0
253,1.0,1,0,0,31.0
254,31.0,0,0,0,31.0
255,31.0,0,0,0,31.0
256,31.0,0,0,0,31.0
257,31.0,0,0,0,31.0
258,31.0,0,0,0,31.0
259,31.0,0,0,0,31.0
260,31.0,1,0,0,31.967741935483872
261,31.967741935483872,0,1,1,1.0
262,1.0,0,0,0,1.0
263,1.0,0,0,0,1.0
264,1.0,0,0,0,1.0
265,1.0,0,0,0,1.0
266,1.0,0,0,0,1.0
267,1.0,1,0,0,22.0
268,22.0,0,0,0,22.0
269,22.0,0,0,0,22.0
270,22.0,0,0,0,22.0
271,22.0,0,0,0,22.0
272,22.0,0,0,0,22.0
273,22.0,0,0,0,22.0
274,22.0,1,0,0,22.045454545454547
275,22.045454545454547,0,0,0,22.045454545454547
276,22.045454545454547,0,0,0,22.045454545454547
277,22.045454545454547,0,0,0,22.045454545454547
278,22.045454545454547,0,0,0,22.045454545454547
279,22.045454545454547,0,0,0,22.045454545454547
280,22.045454545454547,0,0,0,22.045454545454547
281,22.045454545454547,0,0,0,22.045454545454547
282,22.045454545454547,0,0,0,22.045454545454547
283,22.045454545454547,0,0,0,22.045454545454547
284,22.045454545454547,0,0,0,22.045454545454547
285,22.045454545454547,0,0,0,22.045454545454547
286,22.045454545454547,0,0,0,22.045454545454547
287,22.045454545454547,0,0,0,22.045454545454547
288,22.045454545454547,0,0,0,22.045454545454547
289,22.045454545454547,0,0,0,22.045454545454547
290,22.045454545454547,0,0,0,22.045454545454547
291,22.045454545454547,0,0,0,22.045454545454547
292,22.045454545454547,0,0,0,22.045454545454547
293,22.045454545454547,0,0,0,22.045454545454547
294,22.045454545454547,0,0,0,22.045454545454547
295,22.045454545454547,0,0,0,22.045454545454547
296,22.045454545454547,0,0,0,22.045454545454547
297,22.045454545454547,0,0,0,22.045454545454547
298,22.045454545454547,0,0,0,22.045454545454547
299,22.045454545454547,0,0,0,22.045454545454547
300,22.045454545454547,0,0,0,22.045454545454547
301,22.045454545454547,0,0,0,22.045454545454547
302,22.045454545454547,0,0,0,22.045454545454547
303,22.045454545454547,0,0,0,22.045454545454547
304,22.045454545454547,0,0,0,22.045454545454547
305,22.045454545454547,0,0,0,22.045454545454547
306,22.045454545454547,0,0,0,22.045454545454547
307,22.045454545454547,0,0,0,22.045454545454547
308,22.045454545454547,0,0,0,22.045454545454547
309,22.045454545454547,0,0,0,22.045454545454547
310,22.045454545454547,0,0,0,22.045454545454547
311,22.045454545454547,0,0,0,22.045454545454547
312,22.045454545454547,0,0,0,22.045454545454547
313,22.045454545454547,0,0,0,22.045454545454547
314,22.045454545454547,0,0,0,22.045454545454547
315,22.045454545454547,0,0,0,22.045454545454547
316,22.045454545454547,0,0,0,22.045454545454547
317,22.045454545454547,0,0,0,22.045454545454547
318,22.045454545454547,0,0,0,22.045454545454547
319,22.045454545454547,0,0,0,22.045454545454547
320,22.045454545454547,0,0,0,22.045454545454547
321,22.045454545454547,0,0,0,22.045454545454547
322,22.045454545454547,0,0,0,22.045454545454547
323,22.045454545454547,0,0,0,22.045454545454547
324,22.045454545454547,0,0,0,22.045454545454547
325,22.045454545454547,0,0,0,22.045454545454547
326,22.045454545454547,0,0,0,22.045454545454547
327,22.045454545454547,0,0,0,22.045454545454547
328,22.045454545454547,0,0,0,22.045454545454547
329,22.045454545454547,0,0,0,22.045454545454547
330,22.045454545454547,0,0,0,22.045454545454547
331,22.045454545454547,0,0,0,22.045454545454547
332,22.045454545454547,0,0,0,22.045454545454547
333,22.045454545454547,0,0,0,22.045454545454547
334,22.045454545454547,0,0,0,22.045454545454547
335,22.045454545454547,0,0,0,22.045454545454547
336,22.045454545454547,0,0,0,22.045454545454547
337,22.045454545454547,0,0,0,22.045454545454547
338,22.045454545454547,0,0,0,22.045454545454547
339,22.045454545454547,0,0,0,22.045454545454547
340,22.045454545454547,0,0,0,22.045454545454547
341,22.045454545454547,0,0,0,22.045454545454547
342,22.045454545454547,0,0,0,22.045454545454547
343,22.045454545454547,0,0,0,22.045454545454547
344,22.045454545454547,0,0,0,22.045454545454547
345,22.045454545454547,0,0,0,22.045454545454547
346,22.045454545454547,0,0,0,22.045454545454547
347,22.045454545454547,0,0,0,22.045454545454547
348,22.045454545454547,0,0,0,22.045454545454547
349,22.045454545454547,0,0,0,22.045454545454547
350,22.045454545454547,0,0,0,22.045454545454547
351,22.045454545454547,0,0,0,22.045454545454547
352,22.045454545454547,0,0,0,22.045454545454547
353,22.045454545454547,0,0,0,22.045454545454547
354,22.045454545454547,0,0,0,22.045454545454547
355,22.045454545454547,0,0,0,22.045454545454547
356,22.045454545454547,0,0,0,22.045454545454547
357,22.045454545454547,0,0,0,22.045454545454547
358,22.045454545454547,0,0,0,22.045454545454547
359,22.045454545454547,0,0,0,22.045454545454547
360,22.045454545454547,0,0,0,22.045454545454547
361,22.045454545454547,0,0,0,22.045454545454547
362,22.045454545454547,0,0,0,22.045454545454547
363,22.045454545454547,0,0,0,22.045454545454547
364,22.045454545454547,0,0,0,22.045454545454547
365,22.045454545454547,0,0,0,22.045454545454547
366,22.045454545454547,0,0,0,22.045454545454547
367,22.045454545454547,0,0,0,22.045454545454547
368,22.045454545454547,0,0,0,22.045454545454547
369,22.045454545454547,0,0,0,22.045454545454547
370,22.045454545454547,0,0,0,22.045454545454547
371,22.045454545454547,0,0,0,22.045454545454547
372,22.045454545454547,0,0,0,22.045454545454547
373,22.045454545454547,0,0,0,22.045454545454547
374,22.045454545454547,0,0,0,22.045454545454547
375,22.045454545454547,0,0,0,22.045454545454547
376,22.045454545454547,0,0,0,22.045454545454547
377,22.045454545454547,0,0,0,22.045454545454547
378,22.045454545454547,0,0,0,22.045454545454547
379,22.045454545454547,0,0,0,22.045454545454547
380,22.045454545454547,0,0,0,22.045454545454547
381,22.045454545454547,0,0,0,22.045454545454547
382,22.045454545454547,0,0,0,22.045454545454547
383,22.045454545454547,0,0,0,22.045454545454547
384,22.045454545454547,0,0,0,22.045454545454547
385,22.045454545454547,0,0,0,22.045454545454547
386,22.045454545454547,0,0,0,22.045454545454547
387,22.045454545454547,0,0,0,22.045454545454547
388,22.045454545454547,0,0,0,22.045454545454547
389,22.045454545454547,0,0,0,22.045454545454547
390,22.045454545454547,0,0,0,22.045454545454547
391,22.045454545454547,0,0,0,22.045454545454547
392,22.045454545454547,0,0,0,22.045454545454547
393,22.045454545454547,0,0,0,22.045454545454547
394,22.045454545454547,0,0,0,22.045454545454547
395,22.045454545454547,0,0,0,22.045454545454547
396,22.045454545454547,0,0,0,22.045454545454547
397,22.045454545454547,0,0,0,22.045454545454547
398,22.045454545454547,0,0,0,22.045454545454547
399,22.045454545454547,0,0,0,22.045454545454547
400,22.045454545454547,0,0,0,22.045454545454547
401,22.045454545454547,0,0,0,22.045454545454547
402,22.045454545454547,0,0,0,22.045454545454547
403,22.045454545454547,0,0,0,22.045454545454547
404,22.045454545454547,0,0,0,22.045454545454547
405,22.045454545454547,0,0,0,22.045454545454547
406,22.045454545454547,0,0,0,22.045454545454547
407,22.045454545454547,0,0,0,22.045454545454547
408,22.045454545454547,0,0,0,22.045454545454547
409,22.045454545454547,0,0,0,22.045454545454547
410,22.045454545454547,0,0,0,22.045454545454547
411,22.045454545454547,0,0,0,22.045454545454547
412,22.045454545454547,0,0,0,22.045454545454547
413,22.045454545454547,0,0,0,22.045454545454547
414,22.045454545454547,0,0,0,22.045454545454547
415,22.045454545454547,0,0,0,22.045454545454547
416,22.045454545454547,0,0,0,22.045454545454547
417,22.045454545454547,0,0,0,22.045454545454547
418,22.045454545454547,0,0,0,22.045454545454547
419,22.045454545454547,0,0,0,22.045454545454547
420,22.045454545454547,0,0,0,22.045454545454547
421,22.045454545454547,0,0,0,22.045454545454547
422,22.045454545454547,0,0,0,22.045454545454547
423,22.045454545454547,0,0,0,22.045454545454547
424,22.045454545454547,0,0,0,22.045454545454547
425,22.045454545454547,0,0,0,22.045454545454547
426,22.045454545454547,0,0,0,22.045454545454547
427,22.045454545454547,0,0,0,22.045454545454547
428,22.045454545454547,0,0,0,22.045454545454547
429,22.045454545454547,0,0,0,22.045454545454547
430,22.045454545454547,0,0,0,22.045454545454547
431,22.045454545454547,0,0,0,22.045454545454547
432,22.045454545454547,0,0,0,22.045454545454547
433,22.045454545454547,0,0,0,22.045454545454547
434,22.045454545454547,0,0,0,22.045454545454547
435,22.045454545454547,0,0,0,22.045454545454547
436,22.045454545454547,0,0,0,22.045454545454547
437,22.045454545454547,0,0,0,22.045454545454547
438,22.045454545454547,0,0,0,22.045454545454547
439,22.045454545454547,0,0,0,22.045454545454547
440,22.045454545454547,0,0,0,22.045454545454547
441,22.045454545454547,0,0,0,22.045454545454547
442,22.045454545454547,0,0,0,22.045454545454547
443,22.045454545454547,0,0,0,22.045454545454547
444,22.045454545454547,0,0,0,22.045454545454547
445,22.045454545454547,0,0,0,22.045454545454547
446,22.045454545454547,0,0,0,22.045454545454547
447,22.045454545454547,0,0,0,22.045454545454547
448,22.045454545454547,0,0,0,22.045454545454547
449,22.045454545454547,0,0,0,22.045454545454547
450,22.045454545454547,0,0,0,22.045454545454547
451,22.045454545454547,0,0,0,22.045454545454547
452,22.045454545454547,0,0,0,22.045454545454547
453,22.045454545454547,0,0,0,22.045454545454547
454,22.045454545454547,0,0,0,22.045454545454547
455,22.045454545454547,0,0,0,22.045454545454547
456,22.045454545454547,0,0,0,22.045454545454547
457,22.045454545454547,0,0,0,22.045454545454547
458,22.045454545454547,0,0,0,22.045454545454547
459,22.045454545454547,0,0,0,22.045454545454547
460,22.045454545454547,0,0,0,22.045454545454547
461,22.045454545454547,0,0,0,22.045454545454547
462,22.045454545454547,0,0,0,22.045454545454547
463,22.045454545454547,0,0,0,22.045454545454547
464,22.045454545454547,0,0,0,22.045454545454547
465,22.045454545454547,0,0,0,22.045454545454547
466,22.045454545454547,0,0,0,22.045454545454547
467,22.045454545454547,0,0,0,22.045454545454547
468,22.045454545454547,0,0,0,22.045454545454547
469,22.045454545454547,0,0,0,22.045454545454547
470,22.045454545454547,0,0,0,22.045454545454547
471,22.045454545454547,0,0,0,22.045454545454547
472,22.045454545454547,0,0,0,22.045454545454547
473,22.045454545454547,0,0,0,22.045454545454547
474,22.045454545454547,0,0,0,22.045454545454547
475,22.045454545454547,0,0,0,22.045454545454547
476,22.045454545454547,0,0,0,22.045454545454547
477,22.045454545454547,0,0,0,22.045454545454547
478,22.045454545454547,0,0,0,22.045454545454547
479,22.045454545454547,0,0,0,22.045454545454547
480,22.045454545454547,0,0,0,22.045454545454547
481,22.045454545454547,0,0,0,22.045454545454547
482,22.045454545454547,0,0,0,22.045454545454547
483,22.045454545454547,0,0,0,22.045454545454547
484,22.045454545454547,0,0,0,22.045454545454547
485,22.045454545454547,0,0,0,22.045454545454547
486,22.045454545454547,0,0,0,22.045454545454547
487,22.045454545454547,0,0,0,22.045454545454547
488,22.045454545454547,0,0,0,22.045454545454547
489,22.045454545454547,0,0,0,22.045454545454547
490,22.045454545454547,0,0,0,22.045454545454547
491,22.045454545454547,0,0,0,22.045454545454547
492,22.045454545454547,0,0,0,22.045454545454547
493,22.045454545454547,0,0,0,22.045454545454547
494,22.045454545454547,0,0,0,22.045454545454547
495,22.045454545454547,0,0,0,22.045454545454547
496,22.045454545454547,0,0,0,22.045454545454547
497,22.045454545454547,0,0,0,22.045454545454547
498,22.045454545454547,0,0,0,22.045454545454547
499,22.045454545454547,0,0,0,22.045454545454547
500,22.045454545454547,0,0,0,22.045454545454547
501,22.045454545454547,0,0,0,22.045454545454547
502,22.045454545454547,0,0,0,22.045454545454547
503,22.045454545454547,0,0,0,22.045454545454547
504,22.045454545454547,0,0,0,22.045454545454547
505,22.045454545454547,0,0,0,22.045454545454547
506,22.045454545454547,0,0,0,22.045454545454547
507,22.045454545454547,0,0,0,22.045454545454547
508,22.045454545454547,0,0,0,22.045454545454547
509,22.045454545454547,0,0,0,22.045454545454547
510,22.045454545454547,0,0,0,22.045454545454547
511,22.045454545454547,0,0,0,22.045454545454547
512,22.045454545454547,0,0,0,22.045454545454547
513,22.045454545454547,0,0,0,22.045454545454547
514,22.045454545454547,0,0,0,22.045454545454547
515,22.045454545454547,0,0,0,22.045454545454547
516,22.045454545454547,0,0,0,22.045454545454547
517,22.045454545454547,0,0,0,22.045454545454547
518,22.045454545454547,0,0,0,22.045454545454547
519,22.045454545454547,0,0,0,22.045454545454547
520,22.045454545454547,0,0,0,22.045454545454547
521,22.045454545454547,0,0,0,22.045454545454547
522,22.045454545454547,0,0,0,22.045454545454547
523,22.045454545454547,0,0,0,22.045454545454547
524,22.045454545454547,0,0,0,22.045454545454547
525,22.045454545454547,0,0,0,22.045454545454547
526,22.045454545454547,0,0,0,22.045454545454547
527,22.045454545454547,0,0,0,22.045454545454547
528,22.045454545454547,0,0,0,22.045454545454547
529,22.045454545454547,0,0,0,22.045454545454547
530,22.045454545454547,0,0,0,22.045454545454547
531,22.045454545454547,0,0,0,22.045454545454547
532,22.045454545454547,0,0,0,22.045454545454547
533,22.045454545454547,0,0,0,22.045454545454547
534,22.045454545454547,0,0,0,22.045454545454547
535,22.045454545454547,0,0,0,22.045454545454547
536,22.045454545454547,0,0,0,22.045454545454547
537,22.045454545454547,0,0,0,22.045454545454547
538,22.045454545454547,0,0,0,22.045454545454547
539,22.045454545454547,0,0,0,22.045454545454547
540,22.045454545454547,0,0,0,22.045454545454547
541,22.045454545454547,0,0,0,22.045454545454547
542,22.045454545454547,0,0,0,22.045454545454547
543,22.045454545454547,0,0,0,22.045454545454547
544,22.045454545454547,0,0,0,22.045454545454547
545,22.045454545454547,0,0,0,22.045454545454547
546,22.045454545454547,0,0,0,22.045454545454547
547,22.045454545454547,0,0,0,22.045454545454547
548,22.045454545454547,0,0,0,22.045454545454547
549,22.045454545454547,0,0,0,22.045454545454547
550,22.045454545454547,0,0,0,22.045454545454547
551,22.045454545454547,0,0,0,22.045454545454547
552,22.045454545454547,0,0,0,22.045454545454547
553,22.045454545454547,0,0,0,22.045454545454547
554,22.045454545454547,0,0,0,22.045454545454547
555,22.045454545454547,0,0,0,22.045454545454547
556,22.045454545454547,0,0,0,22.045454545454547
557,22.045454545454547,0,0,0,22.045454545454547
558,22.045454545454547,0,0,0,22.045454545454547
559,22.045454545454547,0,0,0,22.045454545454547
560,22.045454545454547,0,0,0,22.045454545454547
561,22.045454545454547,0,0,0,22.045454545454547
562,22.045454545454547,0,0,0,22.045454545454547
563,22.045454545454547,0,0,0,22.045454545454547
564,22.045454545454547,0,0,0,22.045454545454547
565,22.045454545454547,0,0,0,22.045454545454547
566,22.045454545454547,0,0,0,22.045454545454547
567,22.045454545454547,0,0,0,22.045454545454547
568,22.045454545454547,0,0,0,22.045454545454547
569,22.045454545454547,0,0,0,22.045454545454547
570,22.045454545454547,0,0,0,22.045454545454547
571,22.045454545454547,0,0,0,22.045454545454547
572,22.045454545454547,0,0,0,22.045454545454547
573,22.045454545454547,0,0,0,22.045454545454547
574,22.045454545454547,0,0,0,22.045454545454547
575,22.045454545454547,0,0,0,22.045454545454547
576,22.045454545454547,0,0,0,22.045454545454547
577,22.045454545454547,0,0,0,22.045454545454547
578,22.045454545454547,0,0,0,22.045454545454547
579,22.045454545454547,0,0,0,22.045454545454547
580,22.045454545454547,0,0,0,22.045454545454547
581,22.045454545454547,0,0,0,22.045454545454547
582,22.045454545454547,0,0,0,22.045454545454547
583,22.045454545454547,0,0,0,22.045454545454547
584,22.045454545454547,0,0,0,22.045454545454547
585,22.045454545454547,0,0,0,22.045454545454547
586,22.045454545454547,0,0,0,22.045454545454547
587,22.045454545454547,0,0,0,22.045454545454547
588,22.045454545454547,0,0,0,22.045454545454547
589,22.045454545454547,0,0,0,22.045454545454547
590,22.045454545454547,0,0,0,22.045454545454547
591,22.045454545454547,0,0,0,22.045454545454547
592,22.045454545454547,0,0,0,22.045454545454547
593,22.045454545454547,0,0,0,22.045454545454547
594,22.045454545454547,0,0,0,22.045454545454547
595,22.045454545454547,0,0,0,22.045454545454547
596,22.045454545454547,0,0,0,22.045454545454547
597,22.045454545454547,0,0,0,22.045454545454547
598,22.045454545454547,0,0,0,22.045454545454547
599,22.045454545454547,0,0,0,22.045454545454547
600,22.045454545454547,0,0,0,22.045454545454547
601,22.045454545454547,0,0,0,22.045454545454547
602,22.045454545454547,0,0,0,22.045454545454547
603,22.045454545454547,0,0,0,22.045454545454547
604,22.045454545454547,0,0,0,22.045454545454547
605,22.045454545454547,0,0,0,22.045454545454547
606,22.045454545454547,0,0,0,22.045454545454547
607,22.045454545454547,0,0,0,22.045454545454547
608,22.045454545454547,0,0,0,22.045454545454547
609,22.045454545454547,0,0,0,22.045454545454547
610,22.045454545454547,0,0,0,22.045454545454547
611,22.045454545454547,0,0,0,22.045454545454547
612,22.045454545454547,0,0,0,22.045454545454547
613,22.045454545454547,0,0,0,22.045454545454547
614,22.045454545454547,0,0,0,22.045454545454547
615,22.045454545454547,0,0,0,22.045454545454547
616,22.045454545454547,0,0,0,22.045454545454547
617,22.045454545454547,0,0,0,22.045454545454547
618,22.045454545454547,0,0,0,22.045454545454547
619,22.045454545454547,0,0,0,22.045454545454547
620,22.045454545454547,0,0,0,22.045454545454547
621,22.045454545454547,0,0,0,22.045454545454547
622,22.045454545454547,0,0,0,22.045454545454547
623,22.045454545454547,0,0,0,22.045454545454547
624,22.045454545454547,0,0,0,22.045454545454547
625,22.045454545454547,0,0,0,22.045454545454547
626,22.045454545454547,0,0,0,22.045454545454547
627,22.045454545454547,0,0,0,22.045454545454547
628,22.045454545454547,0,0,0,22.045454545454547
629,22.045454545454547,0,0,0,22.045454545454547
630,22.045454545454547,0,0,0,22.045454545454547
631,22.045454545454547,0,0,0,22.045454545454547
632,22.045454545454547,0,0,0,22.045454545454547
633,22.045454545454547,0,0,0,22.045454545454547
634,22.045454545454547,0,0,0,22.045454545454547
635,22.045454545454547,0,0,0,22.045454545454547
636,22.045454545454547,0,0,0,22.045454545454547
637,22.045454545454547,0,0,0,22.045454545454547
638,22.045454545454547,0,0,0,22.045454545454547
639,22.045454545454547,0,0,0,22.045454545454547
640,22.045454545454547,0,0,0,22.045454545454547
641,22.045454545454547,0,0,0,22.045454545454547
642,22.045454545454547,0,0,0,22.045454545454547
643,22.045454545454547,0,0,0,22.045454545454547
644,22.045454545454547,0,0,0,22.045454545454547
645,22.045454545454547,0,0,0,22.045454545454547
646,22.045454545454547,0,0,0,22.045454545454547
647,22.045454545454547,0,0,0,22.045454545454547
648,22.045454545454547,0,0,0,22.045454545454547
649,22.045454545454547,0,0,0,22.045454545454547
650,22.045454545454547,0,0,0,22.045454545454547
651,22.045454545454547,0,0,0,22.045454545454547
652,22.045454545454547,0,0,0,22.045454545454547
653,22.045454545454547,0,0,0,22.045454545454547
654,22.045454545454547,0,0,0,22.045454545454547
655,22.045454545454547,0,0,0,22.045454545454547
